Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:06:36.00,00:06:36.00,1,13,30,0:06:36  ,0:06:36  ,0:05:04  ,170.0,178.0,143.43493456509023,--,--,83.22727272727272,--
2,00:07:13.00,00:07:09.00,1,0,16,0:07:13  ,0:07:09  ,0:06:40  ,166.0,172.0,134.33929428923835,--,--,80.6,--
3,00:07:28.00,00:07:26.00,1,33,0,0:07:28  ,0:07:26  ,0:05:46  ,162.0,168.0,133.04728553408668,--,--,85.00717488789238,--
4,00:01:10.290,00:01:10.00,0.14,3,0,0:08:12  ,0:08:10  ,0:07:18  ,152.0,170.0,129.0855165534654,--,--,87.25999999999999,--
Summary,00:22:29.00,00:22:29.00,3.14,49,49,0:07:09  ,0:07:09  ,0:05:04  ,164.0,178.0,136.30900057613175,--,--,83.18858413639734,476
